I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
304	PGAP1	ENSG00000197121	hsa-miR-1252-3p	MIMAT0026744	0.992965989793499
305	ITGA1	ENSG00000213949	hsa-miR-1252-3p	MIMAT0026744	0.992947654183241
306	GSTM2	ENSG00000213366	hsa-miR-4496	MIMAT0019031	0.992946801287182
307	KAT6B	ENSG00000156650	hsa-miR-7154-5p	MIMAT0028218	0.992904489045069
308	PITPNA	ENSG00000174238	hsa-miR-137-3p	MIMAT0000429	0.992890061622502
309	DHX15	ENSG00000109606	hsa-miR-3618	MIMAT0017998	0.992829610014331
310	DEFA6	ENSG00000164822	hsa-miR-4496	MIMAT0019031	0.992764166268371
311	CNTN5	ENSG00000149972	hsa-miR-7154-5p	MIMAT0028218	0.992643029815281
312	BCLAF3	ENSG00000173681	hsa-miR-148a-5p	MIMAT0004549	0.992584768149556
313	MRGBP	ENSG00000101189	hsa-miR-137-3p	MIMAT0000429	0.992554458281581
314	SUN2	ENSG00000100242	hsa-miR-542-3p	MIMAT0003389	0.992540210202625
315	DDIT4	ENSG00000168209	hsa-miR-7154-5p	MIMAT0028218	0.992532879388624
316	ARHGEF18	ENSG00000104880	hsa-miR-137-3p	MIMAT0000429	0.992486591828185
317	PCDH9	ENSG00000184226	hsa-miR-380-3p	MIMAT0000735	0.992484165343163
318	SIPA1L2	ENSG00000116991	hsa-miR-137-3p	MIMAT0000429	0.992432271187738
319	CEP128	ENSG00000100629	hsa-miR-137-3p	MIMAT0000429	0.992432162177804
320	ZNF462	ENSG00000148143	hsa-miR-212-5p	MIMAT0022695	0.992403672034167
321	ACAP2	ENSG00000114331	hsa-miR-7154-5p	MIMAT0028218	0.992380666260834
322	BCOR	ENSG00000183337	hsa-miR-380-3p	MIMAT0000735	0.992341448815126
323	DCX	ENSG00000077279	hsa-miR-1252-3p	MIMAT0026744	0.992331887918096
324	NFIA	ENSG00000162599	hsa-miR-7154-5p	MIMAT0028218	0.992299670548945
325	HLF	ENSG00000108924	hsa-miR-4496	MIMAT0019031	0.992265564975149
326	CHD7	ENSG00000171316	hsa-miR-137-3p	MIMAT0000429	0.992246239823911
327	GRIP1	ENSG00000155974	hsa-miR-137-3p	MIMAT0000429	0.992200524915878
328	VASH2	ENSG00000143494	hsa-miR-7154-5p	MIMAT0028218	0.992197565035478
329	HERPUD2	ENSG00000122557	hsa-miR-137-3p	MIMAT0000429	0.992181379484891
330	NAB1	ENSG00000138386	hsa-miR-212-5p	MIMAT0022695	0.992156203164435
331	ABHD5	ENSG00000011198	hsa-miR-137-3p	MIMAT0000429	0.992149941660449
332	ELAVL2	ENSG00000107105	hsa-miR-542-3p	MIMAT0003389	0.992124722991796
333	SMCR8	ENSG00000176994	hsa-miR-3618	MIMAT0017998	0.99212180287342
334	POLR2J3	ENSG00000285437	hsa-miR-6861-5p	MIMAT0027623	0.992100664110415
335	POLR2J2	ENSG00000228049	hsa-miR-6861-5p	MIMAT0027623	0.992072386814908
336	PIAS2	ENSG00000078043	hsa-miR-137-3p	MIMAT0000429	0.992070461411239
337	SPRED1	ENSG00000166068	hsa-miR-380-3p	MIMAT0000735	0.991999275441539
338	SLITRK4	ENSG00000179542	hsa-miR-3618	MIMAT0017998	0.991961548356919
339	GRSF1	ENSG00000132463	hsa-miR-1252-3p	MIMAT0026744	0.991927136954121
340	RC3H1	ENSG00000135870	hsa-miR-380-3p	MIMAT0000735	0.991916315244652
341	YPEL5	ENSG00000119801	hsa-miR-542-3p	MIMAT0003389	0.99188606179592
342	CLEC16A	ENSG00000038532	hsa-miR-137-3p	MIMAT0000429	0.991832822458674
343	SH3TC1	ENSG00000125089	hsa-miR-137-3p	MIMAT0000429	0.991823678141665
344	CEP135	ENSG00000174799	hsa-miR-7154-5p	MIMAT0028218	0.991799366870506
345	ADAM20	ENSG00000134007	hsa-miR-137-3p	MIMAT0000429	0.991674486238176
346	RSKR	ENSG00000167524	hsa-miR-137-3p	MIMAT0000429	0.991624617032755
347	LRRC7	ENSG00000033122	hsa-miR-137-3p	MIMAT0000429	0.991615813888243
348	HIPK3	ENSG00000110422	hsa-miR-3618	MIMAT0017998	0.991612082410751
349	FMNL2	ENSG00000157827	hsa-miR-137-3p	MIMAT0000429	0.991601583679419
350	C12orf45	ENSG00000151131	hsa-miR-1252-3p	MIMAT0026744	0.991581836374164
351	KDM3B	ENSG00000120733	hsa-miR-7154-5p	MIMAT0028218	0.991577323704735
352	ERBIN	ENSG00000112851	hsa-miR-7154-5p	MIMAT0028218	0.991573650081948
353	TLCD4	ENSG00000152078	hsa-miR-137-3p	MIMAT0000429	0.991541498380402
354	HIPK3	ENSG00000110422	hsa-miR-542-3p	MIMAT0003389	0.991510965471254
355	PRDM1	ENSG00000057657	hsa-miR-137-3p	MIMAT0000429	0.991428626107982
356	FAM76B	ENSG00000077458	hsa-miR-137-3p	MIMAT0000429	0.991418420665855
357	LIMCH1	ENSG00000064042	hsa-miR-137-3p	MIMAT0000429	0.991401522747963
358	MMACHC	ENSG00000132763	hsa-miR-5007-5p	MIMAT0021035	0.991378616745157
359	CCNG2	ENSG00000138764	hsa-miR-137-3p	MIMAT0000429	0.991275885263035
360	EML6	ENSG00000214595	hsa-miR-380-3p	MIMAT0000735	0.991237396937858
361	DYRK2	ENSG00000127334	hsa-miR-1252-3p	MIMAT0026744	0.991173851959038
362	SYT1	ENSG00000067715	hsa-miR-4496	MIMAT0019031	0.991110188679716
363	NRG2	ENSG00000158458	hsa-miR-137-3p	MIMAT0000429	0.991068190551831
364	C5orf24	ENSG00000181904	hsa-miR-7154-5p	MIMAT0028218	0.991024597210777
365	SLC4A4	ENSG00000080493	hsa-miR-148a-5p	MIMAT0004549	0.990985428538414
366	SOX11	ENSG00000176887	hsa-miR-6780a-3p	MIMAT0027461	0.990920055425117
367	SYT1	ENSG00000067715	hsa-miR-137-3p	MIMAT0000429	0.990892231805609
368	SMURF2	ENSG00000108854	hsa-miR-137-3p	MIMAT0000429	0.990863632455991
369	BEND6	ENSG00000151917	hsa-miR-1288-5p	MIMAT0026743	0.990856648384035
370	NPNT	ENSG00000168743	hsa-miR-5007-5p	MIMAT0021035	0.990845533731634
371	UHRF1BP1L	ENSG00000111647	hsa-miR-7154-5p	MIMAT0028218	0.990773862194783
372	XKR4	ENSG00000206579	hsa-miR-1252-3p	MIMAT0026744	0.990740684456115
373	CAPRIN2	ENSG00000110888	hsa-miR-148a-5p	MIMAT0004549	0.990731377550543
374	GALNT5	ENSG00000136542	hsa-miR-380-3p	MIMAT0000735	0.990684534304008
375	TMSB15B	ENSG00000158427	hsa-miR-137-3p	MIMAT0000429	0.990570406407066
376	CNTD1	ENSG00000176563	hsa-miR-542-3p	MIMAT0003389	0.9905394260049
377	OR8A1	ENSG00000196119	hsa-miR-4496	MIMAT0019031	0.990538404591172
378	SS18	ENSG00000141380	hsa-miR-137-3p	MIMAT0000429	0.990537161896012
379	CCNG2	ENSG00000138764	hsa-miR-4496	MIMAT0019031	0.990512113823936
380	FGF8	ENSG00000107831	hsa-miR-7154-5p	MIMAT0028218	0.990490836097579
381	MYH9	ENSG00000100345	hsa-miR-542-3p	MIMAT0003389	0.99044745512271
382	DNAI4	ENSG00000152763	hsa-miR-4496	MIMAT0019031	0.990387606882059
383	CALCOCO1	ENSG00000012822	hsa-miR-137-3p	MIMAT0000429	0.990267497055003
384	POU2F1	ENSG00000143190	hsa-miR-1252-3p	MIMAT0026744	0.990228384545942
385	PDE5A	ENSG00000138735	hsa-miR-4496	MIMAT0019031	0.990224964267612
386	ADAM22	ENSG00000008277	hsa-miR-4496	MIMAT0019031	0.99022298677222
387	BEND4	ENSG00000188848	hsa-miR-1252-3p	MIMAT0026744	0.990220491458118
388	GLIS2	ENSG00000126603	hsa-miR-137-3p	MIMAT0000429	0.99021756082839
389	JADE2	ENSG00000043143	hsa-miR-542-3p	MIMAT0003389	0.990108548357059
390	FRMD7	ENSG00000165694	hsa-miR-7154-5p	MIMAT0028218	0.990086895573895
391	MSI2	ENSG00000153944	hsa-miR-137-3p	MIMAT0000429	0.99003669624428
392	ADAM9	ENSG00000168615	hsa-miR-137-3p	MIMAT0000429	0.990028735899608
393	EFNA3	ENSG00000143590	hsa-miR-137-3p	MIMAT0000429	0.99002742135536
394	DCAF5	ENSG00000139990	hsa-miR-6780a-3p	MIMAT0027461	0.990013706716966
395	PRKAA1	ENSG00000132356	hsa-miR-137-3p	MIMAT0000429	0.989977539475326
396	PPARGC1A	ENSG00000109819	hsa-miR-137-3p	MIMAT0000429	0.989975700775941
397	PHTF2	ENSG00000006576	hsa-miR-137-3p	MIMAT0000429	0.989932534518863
398	ARIH1	ENSG00000166233	hsa-miR-1252-3p	MIMAT0026744	0.989909432636125
399	ERVFRD-1	ENSG00000244476	hsa-miR-7154-5p	MIMAT0028218	0.989875547558249
400	MGAT4C	ENSG00000182050	hsa-miR-137-3p	MIMAT0000429	0.989867798055565
401	SHROOM2	ENSG00000146950	hsa-miR-137-3p	MIMAT0000429	0.989802688971902
402	VWA5A	ENSG00000110002	hsa-miR-7154-5p	MIMAT0028218	0.989776074907813
403	RBM24	ENSG00000112183	hsa-miR-3618	MIMAT0017998	0.98969128038022
404	RNASE6	ENSG00000169413	hsa-miR-137-3p	MIMAT0000429	0.989673113340204
405	SEZ6L2	ENSG00000174938	hsa-miR-137-3p	MIMAT0000429	0.989657518278841
406	CELF1	ENSG00000149187	hsa-miR-6780a-3p	MIMAT0027461	0.989644090493401
407	SLC7A11	ENSG00000151012	hsa-miR-380-3p	MIMAT0000735	0.98956532439397
408	IKZF3	ENSG00000161405	hsa-miR-4496	MIMAT0019031	0.989516746811824
409	SLITRK5	ENSG00000165300	hsa-miR-4496	MIMAT0019031	0.989508510172687
410	AFF4	ENSG00000072364	hsa-miR-3618	MIMAT0017998	0.989477710978367
411	OR4K13	ENSG00000176253	hsa-miR-380-3p	MIMAT0000735	0.989437671302067
412	EBF3	ENSG00000108001	hsa-miR-7154-5p	MIMAT0028218	0.989418578996642
413	RBBP5	ENSG00000117222	hsa-miR-1252-3p	MIMAT0026744	0.989405348476762
414	SPATA16	ENSG00000144962	hsa-miR-137-3p	MIMAT0000429	0.989298230359482
415	KCNQ3	ENSG00000184156	hsa-miR-3618	MIMAT0017998	0.989291064835198
416	SLC25A5	ENSG00000005022	hsa-miR-137-3p	MIMAT0000429	0.989287654739527
417	PCDHA10	ENSG00000250120	hsa-miR-7154-5p	MIMAT0028218	0.989203183379756
418	MSI1	ENSG00000135097	hsa-miR-137-3p	MIMAT0000429	0.98916539252968
419	FKBP4	ENSG00000004478	hsa-miR-137-3p	MIMAT0000429	0.989033809411836
420	AL583836.1	ENSG00000276490	hsa-miR-6780a-3p	MIMAT0027461	0.989016247121411
421	SCRT1	ENSG00000261678	hsa-miR-137-3p	MIMAT0000429	0.988980388377533
422	NDUFA5	ENSG00000128609	hsa-miR-380-3p	MIMAT0000735	0.988960814850532
423	SLC8A1	ENSG00000183023	hsa-miR-6780a-3p	MIMAT0027461	0.988909548154556
424	SLC46A3	ENSG00000139508	hsa-miR-137-3p	MIMAT0000429	0.988871544741825
425	DOCK9	ENSG00000088387	hsa-miR-380-3p	MIMAT0000735	0.988843611645823
426	FAM78A	ENSG00000126882	hsa-miR-137-3p	MIMAT0000429	0.98878989190287
427	YWHAG	ENSG00000170027	hsa-miR-4496	MIMAT0019031	0.988742122657356
428	SCN1A	ENSG00000144285	hsa-miR-1252-3p	MIMAT0026744	0.988717606044109
429	MTFMT	ENSG00000103707	hsa-miR-380-3p	MIMAT0000735	0.988670223663029
430	SLC6A15	ENSG00000072041	hsa-miR-380-3p	MIMAT0000735	0.988654844422002
431	KCND2	ENSG00000184408	hsa-miR-380-3p	MIMAT0000735	0.988607468395942
432	NAA15	ENSG00000164134	hsa-miR-137-3p	MIMAT0000429	0.988599640307789
433	RTF1	ENSG00000137815	hsa-miR-5007-5p	MIMAT0021035	0.988597206645862
434	OSR2	ENSG00000164920	hsa-miR-1252-3p	MIMAT0026744	0.988557191976451
435	CYRIA	ENSG00000197872	hsa-miR-380-3p	MIMAT0000735	0.988537233607534
436	DSC2	ENSG00000134755	hsa-miR-4496	MIMAT0019031	0.988517189232026
437	RCOR2	ENSG00000167771	hsa-miR-137-3p	MIMAT0000429	0.98840855205238
438	AKAP10	ENSG00000108599	hsa-miR-137-3p	MIMAT0000429	0.988397633009418
439	GIMAP2	ENSG00000106560	hsa-miR-380-3p	MIMAT0000735	0.988352198259198
440	SMAD2	ENSG00000175387	hsa-miR-148a-5p	MIMAT0004549	0.988314832734518
441	SMURF2	ENSG00000108854	hsa-miR-542-3p	MIMAT0003389	0.98829101007413
442	HIPK2	ENSG00000064393	hsa-miR-148a-5p	MIMAT0004549	0.988254349800963
443	MAT2B	ENSG00000038274	hsa-miR-7154-5p	MIMAT0028218	0.988242000686015
444	SLAIN1	ENSG00000139737	hsa-miR-5007-5p	MIMAT0021035	0.988200907809015
445	AC242842.3	ENSG00000286185	hsa-miR-1252-3p	MIMAT0026744	0.98819166208076
446	APPL1	ENSG00000157500	hsa-miR-148a-5p	MIMAT0004549	0.988159813601371
447	NTN4	ENSG00000074527	hsa-miR-3618	MIMAT0017998	0.988069390582192
448	SNX19	ENSG00000120451	hsa-miR-4496	MIMAT0019031	0.988062496265263
449	B4GALT6	ENSG00000118276	hsa-miR-380-3p	MIMAT0000735	0.988032870436579
450	TP53TG3B	ENSG00000261509	hsa-miR-380-3p	MIMAT0000735	0.987964118458267
451	AMY2B	ENSG00000240038	hsa-miR-6780a-3p	MIMAT0027461	0.987963372582582
452	INO80C	ENSG00000153391	hsa-miR-380-3p	MIMAT0000735	0.98793464623277
453	REV3L	ENSG00000009413	hsa-miR-542-3p	MIMAT0003389	0.987902665743377
454	MAD2L1	ENSG00000164109	hsa-miR-6780a-3p	MIMAT0027461	0.987893251541077
455	NRIP1	ENSG00000180530	hsa-miR-7154-5p	MIMAT0028218	0.987875381446209
456	C9orf85	ENSG00000155621	hsa-miR-137-3p	MIMAT0000429	0.987840706775743
457	PDIA6	ENSG00000143870	hsa-miR-542-3p	MIMAT0003389	0.987811741565751
458	TSHZ2	ENSG00000182463	hsa-miR-542-3p	MIMAT0003389	0.987783406087367
459	CST6	ENSG00000175315	hsa-miR-542-3p	MIMAT0003389	0.987745136089892
460	FGF11	ENSG00000161958	hsa-miR-137-3p	MIMAT0000429	0.98767875497557
461	C11orf87	ENSG00000185742	hsa-miR-4496	MIMAT0019031	0.987669447180462
462	LTN1	ENSG00000198862	hsa-miR-380-3p	MIMAT0000735	0.987661911382482
463	HTR2C	ENSG00000147246	hsa-miR-137-3p	MIMAT0000429	0.98764060926906
464	DUSP5	ENSG00000138166	hsa-miR-137-3p	MIMAT0000429	0.987631169426809
465	LMBRD2	ENSG00000164187	hsa-miR-380-3p	MIMAT0000735	0.98761635772807
466	NAV3	ENSG00000067798	hsa-miR-4496	MIMAT0019031	0.98761625541958
467	VBP1	ENSG00000155959	hsa-miR-7154-5p	MIMAT0028218	0.987564048909459
468	ZBTB37	ENSG00000185278	hsa-miR-4496	MIMAT0019031	0.987553106783653
469	DENND4A	ENSG00000174485	hsa-miR-5007-5p	MIMAT0021035	0.987517086099489
470	PPP6R2	ENSG00000100239	hsa-miR-137-3p	MIMAT0000429	0.987491242938242
471	MEX3C	ENSG00000176624	hsa-miR-212-5p	MIMAT0022695	0.98739160765489
472	TTN	ENSG00000155657	hsa-miR-542-3p	MIMAT0003389	0.987391583874391
473	C6orf62	ENSG00000112308	hsa-miR-148a-5p	MIMAT0004549	0.987357256498532
474	C10orf88	ENSG00000119965	hsa-miR-380-3p	MIMAT0000735	0.987342471489546
475	SGCG	ENSG00000102683	hsa-miR-137-3p	MIMAT0000429	0.987318830834253
476	RSBN1L	ENSG00000187257	hsa-miR-7154-5p	MIMAT0028218	0.98723554152273
477	ZMAT4	ENSG00000165061	hsa-miR-137-3p	MIMAT0000429	0.987230416724328
478	RORA	ENSG00000069667	hsa-miR-380-3p	MIMAT0000735	0.987196029440815
479	SLC30A6	ENSG00000152683	hsa-miR-7154-5p	MIMAT0028218	0.987147754921129
480	DOCK4	ENSG00000128512	hsa-miR-4496	MIMAT0019031	0.98705269879985
481	SMAD2	ENSG00000175387	hsa-miR-329-5p	MIMAT0026555	0.986915869271643
482	FXYD6	ENSG00000137726	hsa-miR-137-3p	MIMAT0000429	0.986889386314206
483	NLK	ENSG00000087095	hsa-miR-6861-5p	MIMAT0027623	0.986878434253907
484	SYT14	ENSG00000143469	hsa-miR-380-3p	MIMAT0000735	0.986869196181746
485	GCSH	ENSG00000140905	hsa-miR-7154-5p	MIMAT0028218	0.986782221551904
486	DUSP4	ENSG00000120875	hsa-miR-137-3p	MIMAT0000429	0.986761114482662
487	LAMP3	ENSG00000078081	hsa-miR-4496	MIMAT0019031	0.986733978450628
488	KCNK10	ENSG00000100433	hsa-miR-380-3p	MIMAT0000735	0.986636649457826
489	CD2AP	ENSG00000198087	hsa-miR-137-3p	MIMAT0000429	0.986560502395053
490	SRSF10	ENSG00000188529	hsa-miR-1252-3p	MIMAT0026744	0.986540722817377
491	RFX3	ENSG00000080298	hsa-miR-148a-5p	MIMAT0004549	0.986510503625935
492	RNF145	ENSG00000145860	hsa-miR-3618	MIMAT0017998	0.986476429139374
493	COBL	ENSG00000106078	hsa-miR-212-5p	MIMAT0022695	0.986466122894795
494	NRXN1	ENSG00000179915	hsa-miR-380-3p	MIMAT0000735	0.986434888387232
495	NUTM2G	ENSG00000188152	hsa-miR-3618	MIMAT0017998	0.986388578302093
496	KLF12	ENSG00000118922	hsa-miR-1252-3p	MIMAT0026744	0.986360417004
497	COL25A1	ENSG00000188517	hsa-miR-380-3p	MIMAT0000735	0.986324820820412
498	GYPA	ENSG00000170180	hsa-miR-380-3p	MIMAT0000735	0.986311132656223
499	GABRA6	ENSG00000145863	hsa-miR-137-3p	MIMAT0000429	0.986284970386278
500	EDIL3	ENSG00000164176	hsa-miR-137-3p	MIMAT0000429	0.986196115742626
501	DGKH	ENSG00000102780	hsa-miR-380-3p	MIMAT0000735	0.986189793354339
502	CXCL5	ENSG00000163735	hsa-miR-380-3p	MIMAT0000735	0.986189600446467
503	SNAPC5	ENSG00000174446	hsa-miR-3618	MIMAT0017998	0.986166013809779
504	TIAL1	ENSG00000151923	hsa-miR-7154-5p	MIMAT0028218	0.986130482302027
505	MRPL52	ENSG00000172590	hsa-miR-7154-5p	MIMAT0028218	0.986120580892148
506	UFSP2	ENSG00000109775	hsa-miR-380-3p	MIMAT0000735	0.985990015162764
507	NEUROD2	ENSG00000171532	hsa-miR-137-3p	MIMAT0000429	0.985987893121161
508	PTPN13	ENSG00000163629	hsa-miR-7154-5p	MIMAT0028218	0.985987167021097
509	SEC22B	ENSG00000265808	hsa-miR-1252-3p	MIMAT0026744	0.985974550276269
510	RPS6KA5	ENSG00000100784	hsa-miR-4496	MIMAT0019031	0.9859398918464
511	SPDYE3	ENSG00000214300	hsa-miR-380-3p	MIMAT0000735	0.985834732119622
512	ERVH48-1	ENSG00000233056	hsa-miR-6780a-3p	MIMAT0027461	0.985815456418502
513	SLC8A1	ENSG00000183023	hsa-miR-137-3p	MIMAT0000429	0.985733077488509
514	NCK1	ENSG00000158092	hsa-miR-137-3p	MIMAT0000429	0.98572136485975
515	RGPD1	ENSG00000187627	hsa-miR-380-3p	MIMAT0000735	0.985708176296845
516	FBLN2	ENSG00000163520	hsa-miR-6780a-3p	MIMAT0027461	0.985647534988564
517	ONECUT2	ENSG00000119547	hsa-miR-1252-3p	MIMAT0026744	0.985630030231158
518	SCN1A	ENSG00000144285	hsa-miR-7154-5p	MIMAT0028218	0.985619787177431
519	KIAA1109	ENSG00000138688	hsa-miR-3618	MIMAT0017998	0.985585231019639
520	PRKAB2	ENSG00000131791	hsa-miR-137-3p	MIMAT0000429	0.985529120651862
521	PIP5KL1	ENSG00000167103	hsa-miR-137-3p	MIMAT0000429	0.985508990753354
522	ZNF573	ENSG00000189144	hsa-miR-329-5p	MIMAT0026555	0.985486087064706
523	NCK2	ENSG00000071051	hsa-miR-6861-5p	MIMAT0027623	0.985399078904113
524	RC3H1	ENSG00000135870	hsa-miR-148a-5p	MIMAT0004549	0.985375074337851
525	ATOX1	ENSG00000177556	hsa-miR-5007-5p	MIMAT0021035	0.985315863400232
526	PAFAH1B2	ENSG00000168092	hsa-miR-212-5p	MIMAT0022695	0.985314346571938
527	FURIN	ENSG00000140564	hsa-miR-137-3p	MIMAT0000429	0.985235764525097
528	ANTXR2	ENSG00000163297	hsa-miR-3618	MIMAT0017998	0.985178099001304
529	ABCC9	ENSG00000069431	hsa-miR-380-3p	MIMAT0000735	0.985169179196002
530	TMEM33	ENSG00000109133	hsa-miR-380-3p	MIMAT0000735	0.985124310326237
531	NUCKS1	ENSG00000069275	hsa-miR-137-3p	MIMAT0000429	0.985124085492529
532	MLLT3	ENSG00000171843	hsa-miR-380-3p	MIMAT0000735	0.985111842511503
533	LGI3	ENSG00000168481	hsa-miR-137-3p	MIMAT0000429	0.985068480291338
534	EVA1A	ENSG00000115363	hsa-miR-7154-5p	MIMAT0028218	0.985050773694777
535	IQSEC1	ENSG00000144711	hsa-miR-5007-5p	MIMAT0021035	0.985050298530473
536	ZNF148	ENSG00000163848	hsa-miR-4496	MIMAT0019031	0.984896476336382
537	SCAI	ENSG00000173611	hsa-miR-1252-3p	MIMAT0026744	0.984892181996464
538	NRG1	ENSG00000157168	hsa-miR-148a-5p	MIMAT0004549	0.98486306669632
539	FNTA	ENSG00000168522	hsa-miR-137-3p	MIMAT0000429	0.98478262605616
540	SPDYE4	ENSG00000183318	hsa-miR-6780a-3p	MIMAT0027461	0.984677657978456
541	FGF18	ENSG00000156427	hsa-miR-6780a-3p	MIMAT0027461	0.984642338832812
542	ZNF124	ENSG00000196418	hsa-miR-1252-3p	MIMAT0026744	0.984531364415468
543	DDN	ENSG00000181418	hsa-miR-4496	MIMAT0019031	0.984513395561043
544	RWDD4	ENSG00000182552	hsa-miR-7154-5p	MIMAT0028218	0.984509147692295
545	PKIA	ENSG00000171033	hsa-miR-1252-3p	MIMAT0026744	0.984478109542047
546	CFAP300	ENSG00000137691	hsa-miR-380-3p	MIMAT0000735	0.984456739855989
547	ASPH	ENSG00000198363	hsa-miR-1252-3p	MIMAT0026744	0.98443607501918
548	FUT9	ENSG00000172461	hsa-miR-1252-3p	MIMAT0026744	0.984344812908119
549	GLRB	ENSG00000109738	hsa-miR-380-3p	MIMAT0000735	0.984335954972581
550	SMARCD1	ENSG00000066117	hsa-miR-6861-5p	MIMAT0027623	0.984334755154331
551	BOLA2	ENSG00000183336	hsa-miR-380-3p	MIMAT0000735	0.984333772852037
552	LRRC7	ENSG00000033122	hsa-miR-1252-3p	MIMAT0026744	0.984230175061897
553	NAPEPLD	ENSG00000161048	hsa-miR-7154-5p	MIMAT0028218	0.984222825651246
554	UGDH	ENSG00000109814	hsa-miR-380-3p	MIMAT0000735	0.984104281882406
555	MINDY2	ENSG00000128923	hsa-miR-7154-5p	MIMAT0028218	0.984067119609005
556	PLCH1	ENSG00000114805	hsa-miR-7154-5p	MIMAT0028218	0.984056728889736
557	SCRT2	ENSG00000215397	hsa-miR-137-3p	MIMAT0000429	0.984014080894123
558	MED12L	ENSG00000144893	hsa-miR-4496	MIMAT0019031	0.983974059801052
559	CYP46A1	ENSG00000036530	hsa-miR-212-5p	MIMAT0022695	0.98389246879531
560	SRARP	ENSG00000183888	hsa-miR-212-5p	MIMAT0022695	0.983890263410814
561	RNF165	ENSG00000141622	hsa-miR-137-3p	MIMAT0000429	0.983888839371571
562	MTF1	ENSG00000188786	hsa-miR-1252-3p	MIMAT0026744	0.983774920918746
563	PWP1	ENSG00000136045	hsa-miR-7154-5p	MIMAT0028218	0.983762128915432
564	SLC6A5	ENSG00000165970	hsa-miR-1252-3p	MIMAT0026744	0.983750345074015
565	AC019117.3	ENSG00000283321	hsa-miR-212-5p	MIMAT0022695	0.983747438990213
566	KDM3A	ENSG00000115548	hsa-miR-542-3p	MIMAT0003389	0.983747001488562
567	TSPYL1	ENSG00000189241	hsa-miR-4496	MIMAT0019031	0.983709092192546
568	ORMDL2	ENSG00000123353	hsa-miR-6780a-3p	MIMAT0027461	0.98363808693334
569	ASIC1	ENSG00000110881	hsa-miR-5007-5p	MIMAT0021035	0.983567449426607
570	ZNF280C	ENSG00000056277	hsa-miR-380-3p	MIMAT0000735	0.983555111161647
571	MYO1D	ENSG00000176658	hsa-miR-137-3p	MIMAT0000429	0.983472613121391
572	SERPINB8	ENSG00000166401	hsa-miR-542-3p	MIMAT0003389	0.983312174790813
573	MTF1	ENSG00000188786	hsa-miR-137-3p	MIMAT0000429	0.98328406983791
574	PRLR	ENSG00000113494	hsa-miR-4496	MIMAT0019031	0.983226267716758
575	RBM41	ENSG00000089682	hsa-miR-137-3p	MIMAT0000429	0.983202169699192
576	PSG11	ENSG00000243130	hsa-miR-7154-5p	MIMAT0028218	0.983199306501612
577	TMEM170B	ENSG00000205269	hsa-miR-137-3p	MIMAT0000429	0.983149743488353
578	NFYB	ENSG00000120837	hsa-miR-3618	MIMAT0017998	0.983105995987294
579	OPRM1	ENSG00000112038	hsa-miR-4496	MIMAT0019031	0.983078426056905
580	CTTNBP2NL	ENSG00000143079	hsa-miR-137-3p	MIMAT0000429	0.982887060595798
581	HPGD	ENSG00000164120	hsa-miR-3618	MIMAT0017998	0.982839544998683
582	CA8	ENSG00000178538	hsa-miR-380-3p	MIMAT0000735	0.982817220378995
583	MTM1	ENSG00000171100	hsa-miR-7154-5p	MIMAT0028218	0.982807139501502
584	ZBTB20	ENSG00000181722	hsa-miR-1252-3p	MIMAT0026744	0.982784575758183
585	CCDC126	ENSG00000169193	hsa-miR-137-3p	MIMAT0000429	0.98265352978248
586	TSN	ENSG00000211460	hsa-miR-137-3p	MIMAT0000429	0.982607872533389
587	RAB3B	ENSG00000169213	hsa-miR-1252-3p	MIMAT0026744	0.982578368835122
588	IZUMO2	ENSG00000161652	hsa-miR-3618	MIMAT0017998	0.982515707849736
589	ZNF763	ENSG00000197054	hsa-miR-7154-5p	MIMAT0028218	0.982487855341339
590	RBM33	ENSG00000184863	hsa-miR-3618	MIMAT0017998	0.982477023672312
591	RYBP	ENSG00000163602	hsa-miR-7154-5p	MIMAT0028218	0.982472418948698
592	SLC8A1	ENSG00000183023	hsa-miR-4496	MIMAT0019031	0.982461861425272
593	BCAT1	ENSG00000060982	hsa-miR-4496	MIMAT0019031	0.982375780180716
594	SH3BP5	ENSG00000131370	hsa-miR-137-3p	MIMAT0000429	0.982374036731827
595	CSRNP3	ENSG00000178662	hsa-miR-380-3p	MIMAT0000735	0.982324689236737
596	MPRIP	ENSG00000133030	hsa-miR-542-3p	MIMAT0003389	0.982324574180386
597	C22orf42	ENSG00000205856	hsa-miR-380-3p	MIMAT0000735	0.98226423460254
598	DNAJA3	ENSG00000103423	hsa-miR-4496	MIMAT0019031	0.982076653670357
599	CRISPLD1	ENSG00000121005	hsa-miR-380-3p	MIMAT0000735	0.982060197670279
600	SRCIN1	ENSG00000277363	hsa-miR-4496	MIMAT0019031	0.981966498137678
601	PTPRG	ENSG00000144724	hsa-miR-6780a-3p	MIMAT0027461	0.981951647952009
602	OXSR1	ENSG00000172939	hsa-miR-137-3p	MIMAT0000429	0.981937656185526
603	PAIP1	ENSG00000172239	hsa-miR-4496	MIMAT0019031	0.981897064884071
604	NFASC	ENSG00000163531	hsa-miR-137-3p	MIMAT0000429	0.981893726402736
605	GRIN2B	ENSG00000273079	hsa-miR-4496	MIMAT0019031	0.98189195719992
606	KIT	ENSG00000157404	hsa-miR-137-3p	MIMAT0000429	0.981725278578484
