I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
306	SNX9	ENSG00000130340	hsa-miR-6783-5p	MIMAT0027466	0.994838060312423
307	NR6A1	ENSG00000148200	hsa-miR-4458	MIMAT0018980	0.994730894402899
308	SPDYE8	ENSG00000273520	hsa-miR-4292	MIMAT0016919	0.994678030527907
309	SPDYE11	ENSG00000286228	hsa-miR-4292	MIMAT0016919	0.994662473060592
310	RCN2	ENSG00000117906	hsa-miR-183-5p	MIMAT0000261	0.994659862923798
311	ZBTB20	ENSG00000181722	hsa-miR-224-5p	MIMAT0000281	0.994650791528762
312	PIK3CD	ENSG00000171608	hsa-miR-224-5p	MIMAT0000281	0.99463801123867
313	NAMPT	ENSG00000105835	hsa-miR-7157-3p	MIMAT0028225	0.994622230743589
314	ITPRID2	ENSG00000138434	hsa-miR-224-5p	MIMAT0000281	0.994605053228667
315	SLC25A36	ENSG00000114120	hsa-miR-6127	MIMAT0024610	0.994567079503268
316	TNPO1	ENSG00000083312	hsa-miR-4292	MIMAT0016919	0.994561804933904
317	RPL13	ENSG00000167526	hsa-miR-4685-5p	MIMAT0019771	0.994553883708447
318	MOCS3	ENSG00000124217	hsa-miR-183-5p	MIMAT0000261	0.994550012620886
319	CHD1	ENSG00000153922	hsa-miR-224-5p	MIMAT0000281	0.994542894947738
320	NHSL1	ENSG00000135540	hsa-miR-4685-5p	MIMAT0019771	0.994482565829281
321	ABHD14A-ACY1	ENSG00000114786	hsa-miR-765	MIMAT0003945	0.994436145316546
322	DTNA	ENSG00000134769	hsa-miR-7157-3p	MIMAT0028225	0.994382627887333
323	TWNK	ENSG00000107815	hsa-miR-6822-3p	MIMAT0027545	0.994353413053159
324	REV3L	ENSG00000009413	hsa-miR-7157-3p	MIMAT0028225	0.994282866195178
325	CAMK1D	ENSG00000183049	hsa-miR-765	MIMAT0003945	0.994265850883182
326	KCNH7	ENSG00000184611	hsa-miR-6758-5p	MIMAT0027416	0.994255366389809
327	NTM	ENSG00000182667	hsa-miR-224-5p	MIMAT0000281	0.994227573446203
328	FLRT2	ENSG00000185070	hsa-miR-940	MIMAT0004983	0.994216067215986
329	ZNF608	ENSG00000168916	hsa-miR-940	MIMAT0004983	0.994197534008106
330	TAOK1	ENSG00000160551	hsa-miR-4695-5p	MIMAT0019788	0.994127181520996
331	NMNAT3	ENSG00000163864	hsa-miR-7157-3p	MIMAT0028225	0.994126705408211
332	COL24A1	ENSG00000171502	hsa-miR-4458	MIMAT0018980	0.994123058702879
333	SYNCRIP	ENSG00000135316	hsa-miR-6783-5p	MIMAT0027466	0.994117235835952
334	MRPL42	ENSG00000198015	hsa-miR-1252-3p	MIMAT0026744	0.994115741222192
335	TMF1	ENSG00000144747	hsa-miR-7157-3p	MIMAT0028225	0.994100055402409
336	FAM126A	ENSG00000122591	hsa-miR-6783-5p	MIMAT0027466	0.994011845919501
337	SMAD2	ENSG00000175387	hsa-miR-940	MIMAT0004983	0.994006062276694
338	DLGAP2	ENSG00000198010	hsa-miR-4695-5p	MIMAT0019788	0.993998147534111
339	RETREG2	ENSG00000144567	hsa-miR-940	MIMAT0004983	0.993993656571741
340	TTLL4	ENSG00000135912	hsa-miR-4458	MIMAT0018980	0.993965863678146
341	PANK3	ENSG00000120137	hsa-miR-183-5p	MIMAT0000261	0.993961319027851
342	XPO1	ENSG00000082898	hsa-miR-1252-3p	MIMAT0026744	0.993949042932419
343	PRDM9	ENSG00000164256	hsa-miR-4695-5p	MIMAT0019788	0.99391007655185
344	FTO	ENSG00000140718	hsa-miR-765	MIMAT0003945	0.993894823067437
345	GPAM	ENSG00000119927	hsa-miR-7157-3p	MIMAT0028225	0.993892162568754
346	USP15	ENSG00000135655	hsa-miR-1252-3p	MIMAT0026744	0.993868554895445
347	SLC35A3	ENSG00000117620	hsa-miR-1252-3p	MIMAT0026744	0.993862977956317
348	GLIS2	ENSG00000126603	hsa-miR-21-5p	MIMAT0000076	0.993826040534521
349	NRIP3	ENSG00000175352	hsa-miR-6758-5p	MIMAT0027416	0.993788530347053
350	CCDC201	ENSG00000283247	hsa-miR-4685-5p	MIMAT0019771	0.99376700968006
351	DNAL1	ENSG00000119661	hsa-miR-4687-3p	MIMAT0019775	0.993742067219864
352	ZBTB37	ENSG00000185278	hsa-miR-4465	MIMAT0018992	0.993685439393882
353	ADGRE2	ENSG00000127507	hsa-miR-765	MIMAT0003945	0.993650215211268
354	PLAGL2	ENSG00000126003	hsa-miR-183-5p	MIMAT0000261	0.993626920912968
355	YOD1	ENSG00000180667	hsa-miR-4458	MIMAT0018980	0.993610999000789
356	FAM114A1	ENSG00000197712	hsa-miR-6783-5p	MIMAT0027466	0.993591601193137
357	VSIG4	ENSG00000155659	hsa-miR-6758-5p	MIMAT0027416	0.993569497713773
358	NCBP3	ENSG00000074356	hsa-miR-940	MIMAT0004983	0.993562031647448
359	SPDYE6	ENSG00000260097	hsa-miR-6783-5p	MIMAT0027466	0.993553993568834
360	POLB	ENSG00000070501	hsa-miR-4687-3p	MIMAT0019775	0.993547025242223
361	TENT4B	ENSG00000121274	hsa-miR-6758-5p	MIMAT0027416	0.993545843825569
362	POU3F2	ENSG00000184486	hsa-miR-6758-5p	MIMAT0027416	0.993536416181723
363	NR4A2	ENSG00000153234	hsa-miR-4804-5p	MIMAT0019984	0.993504025602512
364	SH3TC2	ENSG00000169247	hsa-miR-1252-3p	MIMAT0026744	0.993497019064359
365	SIX3	ENSG00000138083	hsa-miR-765	MIMAT0003945	0.993495440550331
366	SOCS6	ENSG00000170677	hsa-miR-183-5p	MIMAT0000261	0.993475039132082
367	CNIH1	ENSG00000100528	hsa-miR-4687-3p	MIMAT0019775	0.99346489135863
368	ETF1	ENSG00000120705	hsa-miR-940	MIMAT0004983	0.993424873017947
369	SLC8A1	ENSG00000183023	hsa-miR-7855-5p	MIMAT0030430	0.993390182518879
370	CELF1	ENSG00000149187	hsa-miR-183-5p	MIMAT0000261	0.993368897871972
371	FBXL19	ENSG00000099364	hsa-miR-4292	MIMAT0016919	0.993343456367086
372	CSMD1	ENSG00000183117	hsa-miR-183-5p	MIMAT0000261	0.993330066227881
373	CDK13	ENSG00000065883	hsa-miR-1252-3p	MIMAT0026744	0.993324715610265
374	CHD1L	ENSG00000131778	hsa-miR-6127	MIMAT0024610	0.993262353518515
375	SYNJ1	ENSG00000159082	hsa-miR-4687-3p	MIMAT0019775	0.993243598123033
376	AKAP12	ENSG00000131016	hsa-miR-183-5p	MIMAT0000261	0.993241004612414
377	GRAMD2B	ENSG00000155324	hsa-miR-21-5p	MIMAT0000076	0.993240732667479
378	CCNL1	ENSG00000163660	hsa-miR-3682-5p	MIMAT0019222	0.993222818680447
379	GUCY1A2	ENSG00000152402	hsa-miR-1252-3p	MIMAT0026744	0.9932189104766
380	GDF11	ENSG00000135414	hsa-miR-6127	MIMAT0024610	0.993202132024018
381	RHBDL3	ENSG00000141314	hsa-miR-7157-3p	MIMAT0028225	0.993188055258564
382	EPC1	ENSG00000120616	hsa-miR-4687-3p	MIMAT0019775	0.993180421047942
383	ARID2	ENSG00000189079	hsa-miR-765	MIMAT0003945	0.993170249634566
384	WNT2B	ENSG00000134245	hsa-miR-4685-5p	MIMAT0019771	0.9931138350518
385	DEFB129	ENSG00000125903	hsa-miR-6758-5p	MIMAT0027416	0.99301472159398
386	PGAP1	ENSG00000197121	hsa-miR-1252-3p	MIMAT0026744	0.992965989793499
387	ITGA1	ENSG00000213949	hsa-miR-1252-3p	MIMAT0026744	0.992947654183241
388	HECTD2	ENSG00000165338	hsa-miR-183-5p	MIMAT0000261	0.992941281981966
389	KCNK2	ENSG00000082482	hsa-miR-183-5p	MIMAT0000261	0.992915640835385
390	SGIP1	ENSG00000118473	hsa-miR-5008-5p	MIMAT0021039	0.99289658305102
391	FGF18	ENSG00000156427	hsa-miR-21-5p	MIMAT0000076	0.99289076463185
392	FA2H	ENSG00000103089	hsa-miR-4465	MIMAT0018992	0.99286991435917
393	ARHGAP21	ENSG00000107863	hsa-miR-183-5p	MIMAT0000261	0.992831590547711
394	SLC12A5	ENSG00000124140	hsa-miR-940	MIMAT0004983	0.992805246623219
395	CEP170B	ENSG00000099814	hsa-miR-183-5p	MIMAT0000261	0.992722487043435
396	FGD3	ENSG00000127084	hsa-miR-765	MIMAT0003945	0.992709545571705
397	ATXN1L	ENSG00000224470	hsa-miR-5008-5p	MIMAT0021039	0.992702263835461
398	CCDC134	ENSG00000100147	hsa-miR-6783-5p	MIMAT0027466	0.992669428582688
399	TBX15	ENSG00000092607	hsa-miR-7157-3p	MIMAT0028225	0.99266663338126
400	GPR139	ENSG00000180269	hsa-miR-765	MIMAT0003945	0.992664705155758
401	ZBTB37	ENSG00000185278	hsa-miR-6783-5p	MIMAT0027466	0.992656157533208
402	CAPN6	ENSG00000077274	hsa-miR-4695-5p	MIMAT0019788	0.99261439626035
403	CHAC1	ENSG00000128965	hsa-miR-4685-5p	MIMAT0019771	0.99261348094621
404	NQO2	ENSG00000124588	hsa-miR-765	MIMAT0003945	0.992607943750708
405	AL512785.2	ENSG00000254706	hsa-miR-5008-5p	MIMAT0021039	0.992546026930527
406	EIF4G2	ENSG00000110321	hsa-miR-4465	MIMAT0018992	0.992531614332405
407	USP9X	ENSG00000124486	hsa-miR-661	MIMAT0003324	0.992474621506674
408	NMNAT3	ENSG00000163864	hsa-miR-4687-3p	MIMAT0019775	0.992458952681978
409	ADGRG2	ENSG00000173698	hsa-miR-21-5p	MIMAT0000076	0.992456596891181
410	TRAF4	ENSG00000076604	hsa-miR-5008-5p	MIMAT0021039	0.992426707075263
411	UBN2	ENSG00000157741	hsa-miR-224-5p	MIMAT0000281	0.992389764423899
412	DCX	ENSG00000077279	hsa-miR-1252-3p	MIMAT0026744	0.992331887918096
413	CCSER2	ENSG00000107771	hsa-miR-4695-5p	MIMAT0019788	0.992282725356455
414	PLA2G12A	ENSG00000123739	hsa-miR-130a-5p	MIMAT0004593	0.992246566787245
415	HOXB1	ENSG00000120094	hsa-miR-4458	MIMAT0018980	0.992184979352324
416	OR5A1	ENSG00000172320	hsa-miR-183-5p	MIMAT0000261	0.992183230287402
417	CEP104	ENSG00000116198	hsa-miR-7855-5p	MIMAT0030430	0.992136954850792
418	CTNNA3	ENSG00000183230	hsa-miR-765	MIMAT0003945	0.992120120975998
419	PAPOLB	ENSG00000218823	hsa-miR-224-5p	MIMAT0000281	0.992115725152121
420	TFAP2A	ENSG00000137203	hsa-miR-661	MIMAT0003324	0.992113305650698
421	RTL5	ENSG00000242732	hsa-miR-4687-3p	MIMAT0019775	0.992099447041466
422	MAX	ENSG00000125952	hsa-miR-6127	MIMAT0024610	0.992075081147392
423	MTAP	ENSG00000099810	hsa-miR-6758-5p	MIMAT0027416	0.992021704536001
424	BABAM2	ENSG00000158019	hsa-miR-6127	MIMAT0024610	0.991992673436252
425	PALM2AKAP2	ENSG00000157654	hsa-miR-940	MIMAT0004983	0.991989236967876
426	GRSF1	ENSG00000132463	hsa-miR-1252-3p	MIMAT0026744	0.991927136954121
427	WDR3	ENSG00000065183	hsa-miR-92a-1-5p	MIMAT0004507	0.991921233796018
428	RALA	ENSG00000006451	hsa-miR-183-5p	MIMAT0000261	0.991900573046214
429	SMAD2	ENSG00000175387	hsa-miR-4687-3p	MIMAT0019775	0.991898426445659
430	EIF2AK2	ENSG00000055332	hsa-miR-1911-5p	MIMAT0007885	0.991861818896252
431	SIM1	ENSG00000112246	hsa-miR-224-5p	MIMAT0000281	0.991855271927804
432	USF2	ENSG00000105698	hsa-miR-7157-3p	MIMAT0028225	0.991846812335784
433	IRAK1BP1	ENSG00000146243	hsa-miR-92a-1-5p	MIMAT0004507	0.991788612635175
434	FAM186B	ENSG00000135436	hsa-miR-4695-5p	MIMAT0019788	0.991756758315043
435	ANK1	ENSG00000029534	hsa-miR-7157-3p	MIMAT0028225	0.991731598746638
436	MROH7	ENSG00000184313	hsa-miR-4685-5p	MIMAT0019771	0.9917273361709
437	LRIG2	ENSG00000198799	hsa-miR-6783-5p	MIMAT0027466	0.991727282110787
438	UBR5	ENSG00000104517	hsa-miR-4446-3p	MIMAT0018965	0.991632518230911
439	GJA1	ENSG00000152661	hsa-miR-1911-5p	MIMAT0007885	0.991590409600754
440	C12orf45	ENSG00000151131	hsa-miR-1252-3p	MIMAT0026744	0.991581836374164
441	OR10H5	ENSG00000172519	hsa-miR-6127	MIMAT0024610	0.99156660656451
442	MAP1B	ENSG00000131711	hsa-miR-224-5p	MIMAT0000281	0.991551705603267
443	PPP1R12B	ENSG00000077157	hsa-miR-765	MIMAT0003945	0.991529855912031
444	FXYD3	ENSG00000089356	hsa-miR-765	MIMAT0003945	0.991488161423837
445	GSK3B	ENSG00000082701	hsa-miR-7855-5p	MIMAT0030430	0.991482850178395
446	DDX25	ENSG00000109832	hsa-miR-6127	MIMAT0024610	0.991476697205414
447	PPP3CB	ENSG00000107758	hsa-miR-4685-5p	MIMAT0019771	0.99146357887584
448	PSMB2	ENSG00000126067	hsa-miR-661	MIMAT0003324	0.99145193538711
449	SPDYE9	ENSG00000262461	hsa-miR-4292	MIMAT0016919	0.991417390873871
450	ABAT	ENSG00000183044	hsa-miR-183-5p	MIMAT0000261	0.991354168730813
451	SIRPB1	ENSG00000101307	hsa-miR-4695-5p	MIMAT0019788	0.99128920943507
452	NT5C1B-RDH14	ENSG00000250741	hsa-miR-7855-5p	MIMAT0030430	0.991251667793207
453	GLRA3	ENSG00000145451	hsa-miR-183-5p	MIMAT0000261	0.991245876752237
454	FLRT2	ENSG00000185070	hsa-miR-6127	MIMAT0024610	0.991244636627962
455	DYRK2	ENSG00000127334	hsa-miR-1252-3p	MIMAT0026744	0.991173851959038
456	OAS1	ENSG00000089127	hsa-miR-92a-1-5p	MIMAT0004507	0.99117021995737
457	TMEM248	ENSG00000106609	hsa-miR-224-5p	MIMAT0000281	0.991166448868978
458	AC005041.1	ENSG00000159239	hsa-miR-6783-5p	MIMAT0027466	0.99109701589973
459	LRMDA	ENSG00000148655	hsa-miR-6127	MIMAT0024610	0.991057678449514
460	ABCD3	ENSG00000117528	hsa-miR-224-5p	MIMAT0000281	0.991034100007254
461	SPDYE16	ENSG00000185040	hsa-miR-6783-5p	MIMAT0027466	0.9909794097777
462	KDM6A	ENSG00000147050	hsa-miR-4687-3p	MIMAT0019775	0.990976534810801
463	TGFBI	ENSG00000120708	hsa-miR-21-5p	MIMAT0000076	0.990973414280964
464	CHD6	ENSG00000124177	hsa-miR-7157-3p	MIMAT0028225	0.990971805682623
465	GLG1	ENSG00000090863	hsa-miR-765	MIMAT0003945	0.99096777899693
466	ZFAND6	ENSG00000086666	hsa-miR-224-5p	MIMAT0000281	0.990939248543073
467	TNS1	ENSG00000079308	hsa-miR-765	MIMAT0003945	0.990930132147982
468	C12orf45	ENSG00000151131	hsa-miR-940	MIMAT0004983	0.99092777326618
469	PRPF19	ENSG00000110107	hsa-miR-5008-5p	MIMAT0021039	0.990871017433911
470	ZNF566	ENSG00000186017	hsa-miR-6783-5p	MIMAT0027466	0.990847186881257
471	MTMR6	ENSG00000139505	hsa-miR-183-5p	MIMAT0000261	0.990748423450366
472	PBRM1	ENSG00000163939	hsa-miR-21-5p	MIMAT0000076	0.990745633496026
473	YEATS4	ENSG00000127337	hsa-miR-6127	MIMAT0024610	0.990741540339733
474	XKR4	ENSG00000206579	hsa-miR-1252-3p	MIMAT0026744	0.990740684456115
475	PAX5	ENSG00000196092	hsa-miR-224-5p	MIMAT0000281	0.990703520417306
476	SRCAP	ENSG00000080603	hsa-miR-4465	MIMAT0018992	0.990640452211358
477	ATP9A	ENSG00000054793	hsa-miR-224-5p	MIMAT0000281	0.990634076888673
478	NUDT5	ENSG00000165609	hsa-miR-7157-3p	MIMAT0028225	0.990630911107344
479	ZNF444	ENSG00000167685	hsa-miR-765	MIMAT0003945	0.990627814834819
480	SPDYE17	ENSG00000186645	hsa-miR-4292	MIMAT0016919	0.990624713108219
481	ZIC3	ENSG00000156925	hsa-miR-765	MIMAT0003945	0.990504185353074
482	THEM5	ENSG00000196407	hsa-miR-940	MIMAT0004983	0.990497141286
483	SKIL	ENSG00000136603	hsa-miR-4458	MIMAT0018980	0.99046615108646
484	HMGA1	ENSG00000137309	hsa-miR-4465	MIMAT0018992	0.990407191979763
485	SNX27	ENSG00000143376	hsa-miR-661	MIMAT0003324	0.990352618406562
486	MTAP	ENSG00000099810	hsa-miR-130a-5p	MIMAT0004593	0.990321657270278
487	BTBD9	ENSG00000183826	hsa-miR-6758-5p	MIMAT0027416	0.990318766956512
488	AC004997.1	ENSG00000248751	hsa-miR-6127	MIMAT0024610	0.990282428569902
489	LIN52	ENSG00000205659	hsa-miR-183-5p	MIMAT0000261	0.99027936604452
490	YJEFN3	ENSG00000250067	hsa-miR-765	MIMAT0003945	0.990273675632338
491	SIGLEC1	ENSG00000088827	hsa-miR-6127	MIMAT0024610	0.990241270759555
492	PLGRKT	ENSG00000107020	hsa-miR-224-5p	MIMAT0000281	0.99023108909227
493	POU2F1	ENSG00000143190	hsa-miR-1252-3p	MIMAT0026744	0.990228384545942
494	BEND4	ENSG00000188848	hsa-miR-1252-3p	MIMAT0026744	0.990220491458118
495	MOB3B	ENSG00000120162	hsa-miR-940	MIMAT0004983	0.990191284539316
496	EPB41L5	ENSG00000115109	hsa-miR-7157-3p	MIMAT0028225	0.990124803233722
497	AGO2	ENSG00000123908	hsa-miR-183-5p	MIMAT0000261	0.990124360144143
498	GPLD1	ENSG00000112293	hsa-miR-7855-5p	MIMAT0030430	0.990123102397747
499	AKIRIN1	ENSG00000174574	hsa-miR-7157-3p	MIMAT0028225	0.990105124146369
500	TMEM120B	ENSG00000188735	hsa-miR-5008-5p	MIMAT0021039	0.990078566546117
501	BZW1	ENSG00000082153	hsa-miR-4458	MIMAT0018980	0.990052199107783
502	SCAI	ENSG00000173611	hsa-miR-224-5p	MIMAT0000281	0.990032532635615
503	STMP1	ENSG00000243317	hsa-miR-5008-5p	MIMAT0021039	0.990024562546021
504	MGAT4A	ENSG00000071073	hsa-miR-4458	MIMAT0018980	0.990024490562068
505	THPO	ENSG00000090534	hsa-miR-4685-5p	MIMAT0019771	0.989966993862405
506	NAV1	ENSG00000134369	hsa-miR-765	MIMAT0003945	0.989955559409916
507	KIF2A	ENSG00000068796	hsa-miR-183-5p	MIMAT0000261	0.989950925837716
508	PTPRT	ENSG00000196090	hsa-miR-765	MIMAT0003945	0.989931369853228
509	KLHL15	ENSG00000174010	hsa-miR-21-5p	MIMAT0000076	0.989914848934908
510	ARIH1	ENSG00000166233	hsa-miR-1252-3p	MIMAT0026744	0.989909432636125
511	DTNA	ENSG00000134769	hsa-miR-183-5p	MIMAT0000261	0.989900035944908
512	KAT6A	ENSG00000083168	hsa-miR-6783-5p	MIMAT0027466	0.989899109032867
513	CRIM1	ENSG00000150938	hsa-miR-224-5p	MIMAT0000281	0.989892407806097
514	NCR3LG1	ENSG00000188211	hsa-miR-4687-3p	MIMAT0019775	0.989887615866054
515	KCNK12	ENSG00000184261	hsa-miR-661	MIMAT0003324	0.98986923330345
516	PTPN3	ENSG00000070159	hsa-miR-661	MIMAT0003324	0.989839295270943
517	CHD3	ENSG00000170004	hsa-miR-6127	MIMAT0024610	0.989806885296452
518	IPO7	ENSG00000205339	hsa-miR-224-5p	MIMAT0000281	0.989782541140638
519	MED13L	ENSG00000123066	hsa-miR-4685-5p	MIMAT0019771	0.989751865845141
520	LRCH4	ENSG00000077454	hsa-miR-6758-5p	MIMAT0027416	0.989733381810716
521	SMIM30	ENSG00000214194	hsa-miR-4695-5p	MIMAT0019788	0.989729991950953
522	BCLAF1	ENSG00000029363	hsa-miR-130a-5p	MIMAT0004593	0.989719343327847
523	CPLX1	ENSG00000168993	hsa-miR-4687-3p	MIMAT0019775	0.989644281473262
524	SLC20A1	ENSG00000144136	hsa-miR-4458	MIMAT0018980	0.989623282138442
525	PDGFA	ENSG00000197461	hsa-miR-765	MIMAT0003945	0.989513910033442
526	CNOT6L	ENSG00000138767	hsa-miR-940	MIMAT0004983	0.989446865594091
527	TRIM44	ENSG00000166326	hsa-miR-661	MIMAT0003324	0.989443602943913
528	RBBP5	ENSG00000117222	hsa-miR-1252-3p	MIMAT0026744	0.989405348476762
529	ATP6V1A	ENSG00000114573	hsa-miR-4695-5p	MIMAT0019788	0.98939065620948
530	EPB41L5	ENSG00000115109	hsa-miR-4804-5p	MIMAT0019984	0.98938287706804
531	CALM3	ENSG00000160014	hsa-miR-6783-5p	MIMAT0027466	0.989370816154881
532	PCCB	ENSG00000114054	hsa-miR-7157-3p	MIMAT0028225	0.989362231130983
533	NOL7	ENSG00000225921	hsa-miR-3682-5p	MIMAT0019222	0.989269965230428
534	GRM8	ENSG00000179603	hsa-miR-4685-5p	MIMAT0019771	0.989246385095289
535	PTMS	ENSG00000159335	hsa-miR-6127	MIMAT0024610	0.989127875155234
536	KCNC4	ENSG00000116396	hsa-miR-6758-5p	MIMAT0027416	0.989116395006324
537	PLEK2	ENSG00000100558	hsa-miR-4687-3p	MIMAT0019775	0.989036895047005
538	FBXO21	ENSG00000135108	hsa-miR-4695-5p	MIMAT0019788	0.989029882483948
539	FAM214A	ENSG00000047346	hsa-miR-4458	MIMAT0018980	0.989028803358617
540	OR2T35	ENSG00000177151	hsa-miR-940	MIMAT0004983	0.98902210416234
541	WDCP	ENSG00000163026	hsa-miR-183-5p	MIMAT0000261	0.988966015090038
542	GABRA4	ENSG00000109158	hsa-miR-224-5p	MIMAT0000281	0.988959568013398
543	HEMK1	ENSG00000114735	hsa-miR-4292	MIMAT0016919	0.988957647317273
544	GPATCH11	ENSG00000152133	hsa-miR-224-5p	MIMAT0000281	0.988907181175946
545	MACROD2	ENSG00000172264	hsa-miR-183-5p	MIMAT0000261	0.988879200545568
546	CHD6	ENSG00000124177	hsa-miR-224-5p	MIMAT0000281	0.988875384829181
547	ATP1B2	ENSG00000129244	hsa-miR-6127	MIMAT0024610	0.988851834176522
548	SLC30A9	ENSG00000014824	hsa-miR-6783-5p	MIMAT0027466	0.988832747772137
549	PXDN	ENSG00000130508	hsa-miR-4687-3p	MIMAT0019775	0.988807917278516
550	NFIB	ENSG00000147862	hsa-miR-661	MIMAT0003324	0.988806006462328
551	XYLT1	ENSG00000103489	hsa-miR-940	MIMAT0004983	0.988805713241062
552	TFIP11	ENSG00000100109	hsa-miR-765	MIMAT0003945	0.988772258862282
553	CDK8	ENSG00000132964	hsa-miR-4465	MIMAT0018992	0.988752199740617
554	PRPF4B	ENSG00000112739	hsa-miR-765	MIMAT0003945	0.988731850020641
555	SCN1A	ENSG00000144285	hsa-miR-1252-3p	MIMAT0026744	0.988717606044109
556	DOCK10	ENSG00000135905	hsa-miR-7157-3p	MIMAT0028225	0.988703811581778
557	ATN1	ENSG00000111676	hsa-miR-92a-1-5p	MIMAT0004507	0.988573265193163
558	TANC2	ENSG00000170921	hsa-miR-765	MIMAT0003945	0.988570819800446
559	C4orf54	ENSG00000248713	hsa-miR-21-5p	MIMAT0000076	0.988567927608396
560	FIGN	ENSG00000182263	hsa-miR-7855-5p	MIMAT0030430	0.988558033314825
561	OSR2	ENSG00000164920	hsa-miR-1252-3p	MIMAT0026744	0.988557191976451
562	NIFK	ENSG00000155438	hsa-miR-7157-3p	MIMAT0028225	0.988492048886908
563	TTN	ENSG00000155657	hsa-miR-4687-3p	MIMAT0019775	0.98848361317075
564	HIKESHI	ENSG00000149196	hsa-miR-7157-3p	MIMAT0028225	0.988395983587069
565	LUC7L3	ENSG00000108848	hsa-miR-1911-5p	MIMAT0007885	0.988386691614036
566	C7	ENSG00000112936	hsa-miR-4695-5p	MIMAT0019788	0.988352874883808
567	TNFSF13B	ENSG00000102524	hsa-miR-92a-1-5p	MIMAT0004507	0.98835141581054
568	DESI1	ENSG00000100418	hsa-miR-4292	MIMAT0016919	0.988332320848516
569	USP15	ENSG00000135655	hsa-miR-4465	MIMAT0018992	0.988220723778592
570	POU4F1	ENSG00000152192	hsa-miR-224-5p	MIMAT0000281	0.988208539264906
571	AC242842.3	ENSG00000286185	hsa-miR-1252-3p	MIMAT0026744	0.98819166208076
572	PLCZ1	ENSG00000139151	hsa-miR-4687-3p	MIMAT0019775	0.988142960752439
573	OR2T2	ENSG00000196240	hsa-miR-940	MIMAT0004983	0.988076703050837
574	SPRY3	ENSG00000168939	hsa-miR-5008-5p	MIMAT0021039	0.988061872477132
575	SCN5A	ENSG00000183873	hsa-miR-7855-5p	MIMAT0030430	0.988057299267166
576	TMEM161B	ENSG00000164180	hsa-miR-224-5p	MIMAT0000281	0.988032083788068
577	IKZF5	ENSG00000095574	hsa-miR-6783-5p	MIMAT0027466	0.988009222204713
578	PAN3	ENSG00000152520	hsa-miR-7157-3p	MIMAT0028225	0.988003454091114
579	TXLNA	ENSG00000084652	hsa-miR-4687-3p	MIMAT0019775	0.987998699196206
580	ZNRF3	ENSG00000183579	hsa-miR-940	MIMAT0004983	0.987985189547023
581	POGK	ENSG00000143157	hsa-miR-1911-5p	MIMAT0007885	0.98798429157979
582	ACTR3	ENSG00000115091	hsa-miR-224-5p	MIMAT0000281	0.98796511012595
583	ZFHX3	ENSG00000140836	hsa-miR-7157-3p	MIMAT0028225	0.987949993783296
584	CPM	ENSG00000135678	hsa-miR-183-5p	MIMAT0000261	0.987917177686163
585	WWC3	ENSG00000047644	hsa-miR-940	MIMAT0004983	0.987898362458646
586	PPM1M	ENSG00000164088	hsa-miR-4687-3p	MIMAT0019775	0.987890570082092
587	POU2F2	ENSG00000028277	hsa-miR-765	MIMAT0003945	0.987882565706858
588	KLHL31	ENSG00000124743	hsa-miR-4458	MIMAT0018980	0.987880137473945
589	AC106886.5	ENSG00000282034	hsa-miR-765	MIMAT0003945	0.987849223265973
590	UCHL5	ENSG00000116750	hsa-miR-224-5p	MIMAT0000281	0.98784380728213
591	FIG4	ENSG00000112367	hsa-miR-4695-5p	MIMAT0019788	0.987808874561851
592	KPNA5	ENSG00000196911	hsa-miR-4458	MIMAT0018980	0.987787726531597
593	LSAMP	ENSG00000185565	hsa-miR-765	MIMAT0003945	0.987764735908773
594	NMNAT3	ENSG00000163864	hsa-miR-6758-5p	MIMAT0027416	0.98772368841618
595	PDCD4	ENSG00000150593	hsa-miR-183-5p	MIMAT0000261	0.987707732069203
596	FCHSD2	ENSG00000137478	hsa-miR-4695-5p	MIMAT0019788	0.987656631186528
597	ZNF518A	ENSG00000177853	hsa-miR-7157-3p	MIMAT0028225	0.98761279254446
598	PALM3	ENSG00000187867	hsa-miR-4465	MIMAT0018992	0.987599201375371
599	SF3B1	ENSG00000115524	hsa-miR-224-5p	MIMAT0000281	0.987569242811329
600	ABL2	ENSG00000143322	hsa-miR-4465	MIMAT0018992	0.987545391198771
601	NMNAT3	ENSG00000163864	hsa-miR-657	MIMAT0003335	0.987513734484386
602	MAP2K6	ENSG00000108984	hsa-miR-625-3p	MIMAT0004808	0.987510487350117
603	RNF2	ENSG00000121481	hsa-miR-6783-5p	MIMAT0027466	0.987464126321704
604	SMAD1	ENSG00000170365	hsa-miR-4465	MIMAT0018992	0.987450591650472
605	DAB1	ENSG00000173406	hsa-miR-6127	MIMAT0024610	0.987406439105738
606	STAP1	ENSG00000035720	hsa-miR-6783-5p	MIMAT0027466	0.987368080749294
607	ARRB1	ENSG00000137486	hsa-miR-661	MIMAT0003324	0.987329648088246
608	NSRP1	ENSG00000126653	hsa-miR-7157-3p	MIMAT0028225	0.987302317090424
609	SMARCD2	ENSG00000108604	hsa-miR-4695-5p	MIMAT0019788	0.987297942513113
610	COL4A4	ENSG00000081052	hsa-miR-7157-3p	MIMAT0028225	0.987252607244035
